"endTime","msPlayed","trackName","artistName"
"2021-07-29 08:17",327920,"Some Might Say - Remastered","Oasis"
"2021-07-29 08:22",294813,"Cast No Shadow - Remastered","Oasis"
"2021-07-29 08:26",220920,"She's Electric - Remastered","Oasis"
"2021-07-29 08:31",303320,"Morning Glory - Remastered","Oasis"
"2021-07-29 08:32",39360,"The Swamp Song (Excerpt 2) - Remastered","Oasis"
"2021-07-29 08:39",451320,"Champagne Supernova - Remastered","Oasis"
"2021-07-29 08:44",18808,"Acquiesce - Remastered","Oasis"
"2021-07-29 08:44",4330,"Hello - Remastered","Oasis"
"2021-07-29 08:44",263747,"Talk Tonight - Remastered","Oasis"
"2021-07-29 13:14",189227,"You Only Live Once","The Strokes"
"2021-07-29 13:17",193373,"Last Nite","The Strokes"
"2021-07-29 13:21",219827,"Reptilia","The Strokes"
"2021-07-29 13:24",183440,"Someday","The Strokes"
"2021-07-29 13:29",309053,"The Adults Are Talking","The Strokes"
"2021-07-29 13:31",153133,"12:51","The Strokes"
"2021-07-29 22:49",200645,"Under Cover of Darkness","The Strokes"
"2021-07-29 22:53",189227,"You Only Live Once","The Strokes"
"2021-07-29 22:56",193373,"Last Nite","The Strokes"
"2021-07-29 22:59",219827,"Reptilia","The Strokes"
"2021-07-29 23:03",183440,"Someday","The Strokes"
"2021-07-30 07:31",80184,"The Adults Are Talking","The Strokes"
"2021-07-30 07:35",244907,"It Won't Always Be Like This","Inhaler"
"2021-07-30 07:39",251880,"In My Sleep","Inhaler"
"2021-07-30 07:44",315491,"Fade Into You","Inhaler"
"2021-07-30 07:48",233907,"Cheer Up Baby","Inhaler"
"2021-07-30 07:53",272667,"My Honest Face","Inhaler"
"2021-07-30 07:58",292853,"My King Will Be Kind","Inhaler"
"2021-07-30 08:02",236147,"Totally","Inhaler"
"2021-07-30 08:05",222747,"When It Breaks","Inhaler"
"2021-07-30 10:14",179746,"91","Bleachers"
"2021-07-30 10:18",244186,"Chinatown (feat. Bruce Springsteen)","Bleachers"
"2021-07-30 10:22",240200,"How Dare You Want More","Bleachers"
"2021-07-30 10:24",150480,"Big Life","Bleachers"
"2021-07-30 10:28",186613,"Secret Life (feat. Lana Del Rey)","Bleachers"
"2021-07-30 10:31",199626,"Stop Making This Hurt","Bleachers"
"2021-07-30 10:35",243946,"Don't Go Dark","Bleachers"
"2021-07-30 10:38",203533,"45","Bleachers"
"2021-07-30 10:41",185653,"Strange Behavior","Bleachers"
"2021-07-30 10:45",198253,"What'd I Do With All This Faith?","Bleachers"
"2021-07-30 10:48",214339,"801","The Aces"
"2021-07-30 10:52",204149,"45","Bleachers"
"2021-07-30 10:55",203106,"There's Still A Light In The House","Valley"
"2021-07-30 10:56",53555,"buzz cut (feat. MisterWives)","lovelytheband"
"2021-07-30 10:56",2464,"Ode To The Mets","The Strokes"
"2021-07-30 10:59",203221,"the other girl (with Halsey) [the other mix]","Halsey"
"2021-07-30 11:03",233695,"Mustang","Bartees Strange"
"2021-07-30 11:05",116226,"Look How We Started","beaux"
"2021-07-30 11:08",170546,"Hit and Run","Larkins"
"2021-07-30 12:16",32842,"Human Nature","Babeheaven"
"2021-07-30 14:54",160119,"ANGELS & DEMONS","jxdn"
"2021-07-30 14:58",229293,"my self","joey maxwell"
"2021-07-30 21:13",250102,"Slide Out The Window","Inhaler"
"2021-07-30 23:40",115896,"Violent","carolesdaughter"
"2021-07-30 23:45",302360,"Seventeen Going Under","Sam Fender"
"2021-07-30 23:51",332413,"The Borders","Sam Fender"
"2021-07-30 23:54",162600,"Will We Talk?","Sam Fender"
"2021-07-30 23:57",225600,"Play God","Sam Fender"
"2021-07-31 00:01",203613,"Dead Boys","Sam Fender"
"2021-07-31 00:04",205000,"That Sound","Sam Fender"
"2021-07-31 00:09",273728,"All Is On My Side","Sam Fender"
"2021-07-31 00:11",159295,"Poundshop Kardashians","Sam Fender"
"2021-07-31 00:14",181293,"Saturday","Sam Fender"
"2021-07-31 00:19",275187,"You're Not The Only One","Sam Fender"
"2021-07-31 00:22",163628,"Hold Out","Sam Fender"
"2021-07-31 00:25",190259,"Friday Fighting","Sam Fender"
"2021-07-31 00:27",141560,"Spice","Sam Fender"
"2021-07-31 00:30",165000,"Waiting For Love - Recorded At RAK Studios, London","Sam Fender"
"2021-07-31 00:33",178614,"Start Again","Sam Fender"
"2021-07-31 00:36",201107,"Call Me Lover","Sam Fender"
"2021-07-31 00:52",179246,"Hypersonic Missiles","Sam Fender"
"2021-07-31 08:31",244907,"It Won't Always Be Like This","Inhaler"
"2021-07-31 08:36",272667,"My Honest Face","Inhaler"
"2021-07-31 08:40",275853,"Slide Out The Window","Inhaler"
"2021-07-31 08:44",233907,"Cheer Up Baby","Inhaler"
"2021-07-31 08:48",242533,"A Night On The Floor","Inhaler"
"2021-07-31 08:54",129045,"My King Will Be Kind","Inhaler"
"2021-07-31 08:57",163627,"Hold Out","Sam Fender"
"2021-07-31 09:01",273728,"All Is On My Side","Sam Fender"
"2021-07-31 10:23",181293,"Saturday","Sam Fender"
"2021-07-31 10:23",13640,"Will We Talk?","Sam Fender"
"2021-07-31 10:40",357923,"Saturday","Sam Fender"
"2021-07-31 10:43",162600,"Will We Talk?","Sam Fender"
"2021-07-31 10:46",224053,"Leave Fast","Sam Fender"
"2021-07-31 10:47",13083,"That Sound","Sam Fender"
"2021-07-31 11:07",244906,"It Won't Always Be Like This","Inhaler"
"2021-07-31 11:14",51676,"My Honest Face","Inhaler"
"2021-07-31 11:18",244906,"It Won't Always Be Like This","Inhaler"
"2021-07-31 11:24",153953,"My Honest Face","Inhaler"
"2021-07-31 11:30",309053,"The Adults Are Talking","The Strokes"
"2021-07-31 11:34",222093,"Selfless","The Strokes"
"2021-07-31 11:38",235946,"Brooklyn Bridge To Chorus","The Strokes"
"2021-07-31 11:43",293360,"Bad Decisions","The Strokes"
"2021-07-31 12:28",375320,"Eternal Summer","The Strokes"
"2021-07-31 12:33",310373,"At The Door","The Strokes"
"2021-07-31 12:40",275666,"Why Are Sundays So Depressing","The Strokes"
"2021-07-31 13:10",473878,"Not The Same Anymore","The Strokes"
"2021-07-31 13:16",351786,"Ode To The Mets","The Strokes"
"2021-07-31 13:21",309053,"The Adults Are Talking","The Strokes"
"2021-07-31 13:25",222093,"Selfless","The Strokes"
"2021-07-31 13:29",235946,"Brooklyn Bridge To Chorus","The Strokes"
"2021-07-31 13:51",293360,"Bad Decisions","The Strokes"
"2021-07-31 13:57",375320,"Eternal Summer","The Strokes"
"2021-07-31 14:02",310373,"At The Door","The Strokes"
"2021-07-31 14:03",23633,"Why Are Sundays So Depressing","The Strokes"
"2021-07-31 15:06",252040,"Why Are Sundays So Depressing","The Strokes"
"2021-07-31 15:07",79929,"The 1975","The 1975"
"2021-07-31 15:10",206882,"The City","The 1975"
"2021-07-31 15:14",216563,"M.O.N.E.Y.","The 1975"
"2021-07-31 15:18",224673,"Chocolate","The 1975"
"2021-07-31 15:21",207001,"Sex","The 1975"
"2021-07-31 15:24",167749,"Talk!","The 1975"
"2021-07-31 15:25",74750,"An Encounter","The 1975"
"2021-07-31 15:29",202296,"Heart Out","The 1975"
"2021-07-31 15:33",239893,"Settle Down","The 1975"
"2021-07-31 15:37",254509,"Robbers","The 1975"
"2021-07-31 15:41",254620,"Girls","The 1975"
"2021-07-31 15:42",79577,"12","The 1975"
"2021-07-31 15:48",239252,"She Way Out","The 1975"
"2021-07-31 15:52",206737,"Menswear","The 1975"
"2021-07-31 15:56",221392,"Pressure","The 1975"
"2021-07-31 15:59",175567,"Is There Somebody Who Can Watch You","The 1975"
"2021-07-31 16:24",169005,"Facedown","The 1975"
"2021-07-31 16:27",221907,"The City - EP Version","The 1975"
"2021-07-31 16:32",283970,"Antichrist","The 1975"
"2021-07-31 16:35",182160,"Woman","The 1975"
"2021-07-31 16:38",187973,"Intro / Set3","The 1975"
"2021-07-31 16:42",244653,"Undo","The 1975"
"2021-07-31 16:46",206133,"Sex - EP Version","The 1975"
"2021-07-31 17:07",591159,"You","The 1975"
"2021-07-31 17:08",113578,"Anobrain","The 1975"
"2021-07-31 17:12",223754,"Chocolate","The 1975"
"2021-07-31 17:15",151218,"HNSCC","The 1975"
"2021-07-31 17:18",207808,"Head.Cars.Bending","The 1975"
"2021-07-31 17:23",275021,"Me","The 1975"
"2021-07-31 17:26",224075,"The City - Single Version","The 1975"
"2021-07-31 17:31",305022,"Haunt // Bed","The 1975"
"2021-07-31 17:52",240109,"So Far (It's Alright)","The 1975"
"2021-07-31 17:56",240670,"Fallingforyou","The 1975"
"2021-07-31 17:57",49746,"Chocolate - Jonas LR Remix","The 1975"
"2021-07-31 18:01",244906,"It Won't Always Be Like This","Inhaler"
"2021-07-31 18:01",533,"Settle Down - Dan Lissvik Remix","The 1975"
"2021-07-31 18:01",7201,"Pressure - Artful Remix","The 1975"
"2021-07-31 18:01",533,"M.O.N.E.Y. - Mike Skinner Remix","The 1975"
"2021-07-31 18:01",362,"Talk! - Hackman Remix","The 1975"
"2021-07-31 18:01",448,"She Way Out - Cid Rim Remix","The 1975"
"2021-07-31 18:06",272666,"My Honest Face","Inhaler"
"2021-07-31 18:10",275853,"Slide Out The Window","Inhaler"
"2021-07-31 18:14",233906,"Cheer Up Baby","Inhaler"
"2021-07-31 18:19",242533,"A Night On The Floor","Inhaler"
"2021-07-31 18:24",292853,"My King Will Be Kind","Inhaler"
"2021-07-31 19:01",14618,"Catfish","Taylor*"
"2021-07-31 19:05",244907,"It Won't Always Be Like This","Inhaler"
"2021-07-31 19:10",251880,"In My Sleep","Inhaler"
"2021-07-31 19:15",315491,"Fade Into You","Inhaler"
"2021-07-31 19:19",233907,"Cheer Up Baby","Inhaler"
"2021-07-31 19:23",272667,"My Honest Face","Inhaler"
"2021-07-31 19:28",292853,"My King Will Be Kind","Inhaler"
"2021-07-31 19:32",236147,"Totally","Inhaler"
"2021-07-31 19:37",56480,"When It Breaks","Inhaler"
"2021-07-31 19:47",164072,"When It Breaks","Inhaler"
"2021-08-01 11:03",302360,"Seventeen Going Under","Sam Fender"
"2021-08-01 11:09",332413,"The Borders","Sam Fender"
"2021-08-01 11:11",162600,"Will We Talk?","Sam Fender"
"2021-08-01 11:15",225600,"Play God","Sam Fender"
"2021-08-01 11:19",203613,"Dead Boys","Sam Fender"
"2021-08-01 11:22",205000,"That Sound","Sam Fender"
"2021-08-01 11:26",273728,"All Is On My Side","Sam Fender"
"2021-08-01 11:29",159295,"Poundshop Kardashians","Sam Fender"
"2021-08-01 11:32",181293,"Saturday","Sam Fender"
"2021-08-01 11:37",275187,"You're Not The Only One","Sam Fender"
"2021-08-01 11:39",163628,"Hold Out","Sam Fender"
"2021-08-01 11:43",190259,"Friday Fighting","Sam Fender"
"2021-08-01 11:45",141560,"Spice","Sam Fender"
"2021-08-01 11:48",165000,"Waiting For Love - Recorded At RAK Studios, London","Sam Fender"
"2021-08-01 11:51",178614,"Start Again","Sam Fender"
"2021-08-01 11:54",201107,"Call Me Lover","Sam Fender"
"2021-08-01 11:58",237987,"Hypersonic Missiles","Sam Fender"
"2021-08-01 12:14",15801,"Millennial","Sam Fender"
"2021-08-01 13:30",77521,"7","Catfish and the Bottlemen"
"2021-08-01 13:34",256306,"7","Catfish and the Bottlemen"
"2021-08-01 13:35",6948,"Longshot","Catfish and the Bottlemen"
"2021-08-01 14:14",256307,"7","Catfish and the Bottlemen"
"2021-08-01 14:30",226569,"Longshot","Catfish and the Bottlemen"
"2021-08-01 15:00",256307,"7","Catfish and the Bottlemen"
"2021-08-01 15:04",232960,"Longshot","Catfish and the Bottlemen"
"2021-08-01 16:05",236887,"Cocoon","Catfish and the Bottlemen"
"2021-08-01 16:07",160886,"Kathleen","Catfish and the Bottlemen"
"2021-08-01 16:11",237533,"Pacifier","Catfish and the Bottlemen"
"2021-08-01 16:14",188440,"2all","Catfish and the Bottlemen"
"2021-08-01 16:19",261560,"Soundcheck","Catfish and the Bottlemen"
"2021-08-01 16:22",210405,"Fallout","Catfish and the Bottlemen"
"2021-08-01 16:26",249480,"Anything","Catfish and the Bottlemen"
"2021-08-01 16:30",196947,"Twice","Catfish and the Bottlemen"
"2021-08-01 16:32",169867,"Oxygen","Catfish and the Bottlemen"
"2021-08-01 21:06",158797,"Mission","Catfish and the Bottlemen"
"2021-08-01 21:10",244907,"It Won't Always Be Like This","Inhaler"
"2021-08-01 21:13",135475,"In My Sleep","Inhaler"
"2021-08-01 21:18",244907,"It Won't Always Be Like This","Inhaler"
"2021-08-01 21:22",272667,"My Honest Face","Inhaler"
"2021-08-01 21:27",275853,"Slide Out The Window","Inhaler"
"2021-08-01 21:31",233907,"Cheer Up Baby","Inhaler"
"2021-08-01 21:35",242533,"A Night On The Floor","Inhaler"
"2021-08-01 21:40",292853,"My King Will Be Kind","Inhaler"
"2021-08-01 21:44",222747,"When It Breaks","Inhaler"
"2021-08-01 21:50",382800,"Who's Your Money On? (Plastic House)","Inhaler"
"2021-08-01 21:54",236147,"Totally","Inhaler"
"2021-08-01 21:55",64547,"Strange Time To Be Alive","Inhaler"
"2021-08-01 21:59",251880,"In My Sleep","Inhaler"
"2021-08-01 22:04",315491,"Fade Into You","Inhaler"
"2021-08-01 22:09",252547,"We Have To Move On","Inhaler"
"2021-08-01 22:12",223897,"Ice Cream Sundae","Inhaler"
"2021-08-01 22:16",229634,"Falling In","Inhaler"
"2021-08-01 22:24",453600,"There's No Other Place","Inhaler"
"2021-08-01 22:28",265293,"Oklahoma - Late Night Version","Inhaler"
"2021-08-02 06:56",227595,"I Want You","Inhaler"
"2021-08-02 07:00",236147,"Totally","Inhaler"
"2021-08-02 07:04",251880,"In My Sleep","Inhaler"
"2021-08-02 07:09",245227,"It Won't Always Be Like This - Single Version","Inhaler"
"2021-08-02 07:13",265293,"Oklahoma - Late Night Version","Inhaler"
"2021-08-02 07:17",220587,"When It Breaks","Inhaler"
"2021-08-02 07:24",453600,"There's No Other Place","Inhaler"
"2021-08-02 07:28",234873,"Cheer Up Baby - Eli Brown Remix","Inhaler"
"2021-08-02 07:32",222747,"When It Breaks","Inhaler"
"2021-08-02 07:37",290458,"Is She My Girl? - Demo","Inhaler"
"2021-08-02 09:02",12655,"Slide Out The Window","Inhaler"
"2021-08-02 09:07",275853,"Slide Out The Window","Inhaler"
"2021-08-02 09:15",453600,"There's No Other Place","Inhaler"
"2021-08-02 09:20",290458,"Is She My Girl? (Demo)","Inhaler"
"2021-08-02 09:24",251880,"In My Sleep","Inhaler"
"2021-08-02 09:28",252547,"We Have To Move On","Inhaler"
"2021-08-02 09:32",233907,"Cheer Up Baby","Inhaler"
"2021-08-02 09:36",222747,"When It Breaks","Inhaler"
"2021-08-02 09:40",251880,"In My Sleep","Inhaler"
"2021-08-02 09:44",233907,"Cheer Up Baby","Inhaler"
"2021-08-02 09:49",315491,"Fade Into You","Inhaler"
"2021-08-02 09:54",274053,"My Honest Face","Inhaler"
"2021-08-02 10:00",382800,"Who's Your Money On? (Plastic House)","Inhaler"
"2021-08-02 10:04",233907,"Cheer Up Baby","Inhaler"
"2021-08-02 10:09",265293,"Oklahoma - Late Night Version","Inhaler"
"2021-08-02 10:13",244907,"It Won't Always Be Like This","Inhaler"
"2021-08-02 10:17",272667,"My Honest Face","Inhaler"
"2021-08-02 10:21",227595,"I Want You","Inhaler"
"2021-08-02 10:22",64547,"Strange Time To Be Alive","Inhaler"
"2021-08-02 10:26",229634,"Falling In","Inhaler"
"2021-08-02 10:30",236147,"Totally","Inhaler"
"2021-08-02 10:33",220587,"When It Breaks","Inhaler"
"2021-08-02 10:37",223897,"Ice Cream Sundae","Inhaler"
"2021-08-02 10:41",245227,"It Won't Always Be Like This - Single Version","Inhaler"
"2021-08-02 10:46",292853,"My King Will Be Kind","Inhaler"
"2021-08-02 10:46",16199,"I Want You","Inhaler"
"2021-08-02 10:50",203187,"Hello - Remastered","Oasis"
"2021-08-02 10:54",240093,"Roll With It - Remastered","Oasis"
"2021-08-02 10:58",258773,"Wonderwall - Remastered","Oasis"
"2021-08-02 11:03",289560,"Don't Look Back In Anger - Remastered","Oasis"
"2021-08-02 11:09",341907,"Hey Now! - Remastered","Oasis"
"2021-08-02 11:09",44627,"The Swamp Song (Excerpt 1) - Remastered","Oasis"
"2021-08-02 11:15",327920,"Some Might Say - Remastered","Oasis"
"2021-08-02 11:20",294813,"Cast No Shadow - Remastered","Oasis"
"2021-08-02 11:23",220920,"She's Electric - Remastered","Oasis"
"2021-08-02 11:28",303320,"Morning Glory - Remastered","Oasis"
"2021-08-02 11:29",39360,"The Swamp Song (Excerpt 2) - Remastered","Oasis"
"2021-08-02 11:37",451320,"Champagne Supernova - Remastered","Oasis"
"2021-08-02 11:41",263747,"Talk Tonight - Remastered","Oasis"
"2021-08-02 11:45",267987,"Acquiesce - Remastered","Oasis"
"2021-08-02 11:50",281840,"Headshrinker - Remastered","Oasis"
"2021-08-02 11:54",240147,"It's Better People - Remastered","Oasis"
"2021-08-02 11:59",279200,"Rockin' Chair - Remastered","Oasis"
"2021-08-02 12:03",224427,"Step Out - Remastered","Oasis"
"2021-08-02 12:06",204653,"Underneath The Sky - Remastered","Oasis"
"2021-08-02 12:11",312160,"Cum On Feel The Noize - Remastered","Oasis"
"2021-08-02 12:17",344440,"Round Are Way - Remastered","Oasis"
"2021-08-02 12:21",262400,"The Swamp Song - Remastered","Oasis"
"2021-08-02 12:21",7129,"The Masterplan - Remastered","Oasis"
"2021-08-02 12:27",322947,"Rock 'n' Roll Star - Remastered","Oasis"
"2021-08-02 13:58",183468,"Shakermaker - Remastered","Oasis"
"2021-08-02 14:00",151333,"Is This It","The Strokes"
"2021-08-02 14:04",151333,"Is This It","The Strokes"
"2021-08-02 14:07",151333,"Is This It","The Strokes"
"2021-08-02 14:10",208067,"The Modern Age","The Strokes"
"2021-08-02 14:13",153840,"Soma","The Strokes"
"2021-08-02 14:17",234693,"Barely Legal","The Strokes"
"2021-08-02 14:20",183440,"Someday","The Strokes"
"2021-08-02 14:23",188640,"Alone, Together","The Strokes"
"2021-08-02 14:26",193373,"Last Nite","The Strokes"
"2021-08-02 14:30",224333,"Hard To Explain","The Strokes"
"2021-08-02 14:33",175200,"When It Started","The Strokes"
"2021-08-02 14:36",202760,"Trying Your Luck","The Strokes"
"2021-08-02 14:39",196067,"Take It Or Leave It","The Strokes"
"2021-08-02 14:53",169507,"What Ever Happened?","The Strokes"
"2021-08-02 14:57",219827,"Reptilia","The Strokes"
"2021-08-02 15:24",207133,"Automatic Stop","The Strokes"
"2021-08-02 15:27",153133,"12:51","The Strokes"
"2021-08-02 15:30",186267,"You Talk Way Too Much","The Strokes"
"2021-08-02 15:33",196573,"Between Love & Hate","The Strokes"
"2021-08-02 15:36",176160,"Meet Me in the Bathroom","The Strokes"
"2021-08-02 15:39",187307,"Under Control","The Strokes"
"2021-08-02 15:42",141733,"The Way It Is","The Strokes"
"2021-08-02 15:45",185560,"The End Has No End","The Strokes"
"2021-08-02 15:47",162040,"I Can't Win","The Strokes"
"2021-08-02 15:54",189227,"You Only Live Once","The Strokes"
"2021-08-02 15:57",194573,"Juicebox","The Strokes"
"2021-08-02 16:33",206173,"Heart In a Cage","The Strokes"
"2021-08-02 16:37",208133,"Razorblade","The Strokes"
"2021-08-02 16:41",276507,"On the Other Side","The Strokes"
"2021-08-02 16:46",259027,"Vision of Division","The Strokes"
"2021-08-02 16:49",189973,"Ask Me Anything","The Strokes"
"2021-08-02 16:52",213200,"Electricityscape","The Strokes"
"2021-08-02 16:56",228733,"Killing Lies","The Strokes"
"2021-08-02 17:00",240467,"Fear of Sleep","The Strokes"
"2021-08-02 17:05",273133,"15 Minutes","The Strokes"
"2021-08-02 17:09",265773,"Ize of the World","The Strokes"
"2021-08-02 17:12",186000,"Evening Sun","The Strokes"
"2021-08-02 17:15",191693,"Red Light","The Strokes"
"2021-08-02 17:19",209627,"Machu Picchu","The Strokes"
"2021-08-02 17:23",235547,"Under Cover of Darkness","The Strokes"
"2021-08-02 17:27",222080,"Two Kinds of Happiness","The Strokes"
"2021-08-02 17:30",153760,"You're So Right","The Strokes"
"2021-08-02 19:20",203240,"Taken for a Fool","The Strokes"
"2021-08-02 19:24",231533,"Games","The Strokes"
"2021-08-02 19:27",182027,"Call Me Back","The Strokes"
"2021-08-02 19:30",179200,"Gratisfaction","The Strokes"
"2021-08-02 19:33",180680,"Metabolism","The Strokes"
"2021-08-02 19:37",255240,"Life Is Simple in the Moonlight","The Strokes"
"2021-08-02 19:41",222360,"Tap Out","The Strokes"
"2021-08-02 19:44",181373,"All The Time","The Strokes"
"2021-08-02 19:48",242293,"One Way Trigger","The Strokes"
"2021-08-02 19:52",230827,"Welcome To Japan","The Strokes"
"2021-08-02 19:57",298613,"80's Comedown Machine","The Strokes"
"2021-08-02 20:00",163227,"50/50","The Strokes"
"2021-08-02 20:04",260693,"Slow Animals","The Strokes"
"2021-08-02 20:08",201893,"Partners In Crime","The Strokes"
"2021-08-02 20:11",216787,"Chances","The Strokes"
"2021-08-02 20:14",172160,"Happy Ending","The Strokes"
"2021-08-02 20:18",204773,"Call It Fate, Call It Karma","The Strokes"
"2021-08-02 20:23",273554,"Drag Queen","The Strokes"
"2021-08-02 20:28",299233,"Oblivius","The Strokes"
"2021-08-02 20:32",264725,"Threat of Joy","The Strokes"
"2021-08-02 20:38",332016,"Oblivius - Moretti Remix","The Strokes"
"2021-08-03 07:54",302360,"Seventeen Going Under","Sam Fender"
"2021-08-03 08:00",332413,"The Borders","Sam Fender"
"2021-08-03 08:03",162600,"Will We Talk?","Sam Fender"
"2021-08-03 08:05",129312,"Play God","Sam Fender"
"2021-08-03 08:10",309053,"The Adults Are Talking","The Strokes"
"2021-08-03 08:14",222093,"Selfless","The Strokes"
"2021-08-03 08:18",235947,"Brooklyn Bridge To Chorus","The Strokes"
"2021-08-03 08:22",293360,"Bad Decisions","The Strokes"
"2021-08-03 08:29",375320,"Eternal Summer","The Strokes"
"2021-08-03 08:34",310373,"At The Door","The Strokes"
"2021-08-03 08:38",275667,"Why Are Sundays So Depressing","The Strokes"
"2021-08-03 08:44",337333,"Not The Same Anymore","The Strokes"
"2021-08-03 08:50",351787,"Ode To The Mets","The Strokes"
"2021-08-03 08:55",244907,"It Won't Always Be Like This","Inhaler"
"2021-08-03 08:59",272667,"My Honest Face","Inhaler"
"2021-08-03 09:04",275853,"Slide Out The Window","Inhaler"
"2021-08-03 09:08",233907,"Cheer Up Baby","Inhaler"
"2021-08-03 09:12",242533,"A Night On The Floor","Inhaler"
"2021-08-03 09:17",292853,"My King Will Be Kind","Inhaler"
"2021-08-03 09:20",222747,"When It Breaks","Inhaler"
"2021-08-03 09:27",382800,"Who's Your Money On? (Plastic House)","Inhaler"
"2021-08-03 09:31",236147,"Totally","Inhaler"
"2021-08-03 09:32",64547,"Strange Time To Be Alive","Inhaler"
"2021-08-03 09:36",251880,"In My Sleep","Inhaler"
"2021-08-03 09:39",4538,"Seventeen Going Under","Sam Fender"
"2021-08-03 09:44",29524,"The Borders","Sam Fender"
"2021-08-03 09:44",302360,"Seventeen Going Under","Sam Fender"
"2021-08-03 09:48",237987,"Hypersonic Missiles","Sam Fender"
"2021-08-03 09:54",332413,"The Borders","Sam Fender"
"2021-08-03 09:57",209853,"White Privilege","Sam Fender"
"2021-08-03 10:01",203613,"Dead Boys","Sam Fender"
"2021-08-03 10:05",275187,"You're Not The Only One","Sam Fender"
"2021-08-03 10:09",225600,"Play God","Sam Fender"
"2021-08-03 10:12",205000,"That Sound","Sam Fender"
"2021-08-03 10:53",7407,"Saturday","Sam Fender"
"2021-08-03 10:58",322947,"Rock 'n' Roll Star - Remastered","Oasis"
"2021-08-03 11:03",308280,"Shakermaker - Remastered","Oasis"
"2021-08-03 11:08",276667,"Live Forever - Remastered","Oasis"
"2021-08-03 11:12",268000,"Up In The Sky - Remastered","Oasis"
"2021-08-03 11:19",377400,"Columbia - Remastered","Oasis"
"2021-08-03 11:23",283787,"Supersonic - Remastered","Oasis"
"2021-08-03 11:28",257813,"Bring It On Down - Remastered","Oasis"
"2021-08-03 11:32",289147,"Cigarettes & Alcohol - Remastered","Oasis"
"2021-08-03 11:35",152267,"Digsy's Dinner - Remastered","Oasis"
"2021-08-03 11:42",392307,"Slide Away - Remastered","Oasis"
"2021-08-03 11:45",195000,"Married With Children - Remastered","Oasis"
"2021-08-03 11:50",328667,"Columbia (White Label Demo) - Remastered","Oasis"
"2021-08-03 11:55",277987,"Cigarettes & Alcohol (Demo) - Remastered","Oasis"
"2021-08-03 11:59",269213,"Sad Song - Remastered","Oasis"
"2021-08-03 12:03",228880,"I Will Believe (Live) - Remastered","Oasis"
"2021-08-03 12:08",272773,"Take Me Away - Remastered","Oasis"
"2021-08-03 12:12",238227,"Alive (Demo) - Remastered","Oasis"
"2021-08-03 12:14",161013,"D'Yer Wanna Be A Spaceman? - Remastered","Oasis"
"2021-08-03 13:31",7686,"Supersonic (Live) - Remastered","Oasis"
"2021-08-04 08:03",244907,"It Won't Always Be Like This","Inhaler"
"2021-08-04 08:03",13034,"Owner of a Lonely Heart","Yes"
"2021-08-04 08:03",17043,"In My Sleep","Inhaler"
"2021-08-04 08:03",10572,"willow","Taylor Swift"
"2021-08-04 08:07",244907,"It Won't Always Be Like This","Inhaler"
"2021-08-04 08:12",272667,"My Honest Face","Inhaler"
"2021-08-04 08:16",275853,"Slide Out The Window","Inhaler"
"2021-08-04 08:20",233907,"Cheer Up Baby","Inhaler"
"2021-08-04 08:24",242533,"A Night On The Floor","Inhaler"
"2021-08-04 08:29",292853,"My King Will Be Kind","Inhaler"
"2021-08-04 08:33",222747,"When It Breaks","Inhaler"
"2021-08-04 08:39",382800,"Who's Your Money On? (Plastic House)","Inhaler"
"2021-08-04 08:48",13305,"Totally","Inhaler"
"2021-08-04 08:54",351786,"Ode To The Mets","The Strokes"
"2021-08-04 08:58",221804,"Eugene","Arlo Parks"
"2021-08-04 09:01",181255,"BTEC Lily Allen","Josie Proto"
"2021-08-04 09:03",129893,"John Lennon Is My Jesus Christ","Buzzard Buzzard Buzzard"
"2021-08-04 09:07",226941,"I Think You're Great","Alex the Astronaut"
"2021-08-04 09:09",163627,"Hold Out","Sam Fender"
"2021-08-04 09:13",233695,"Mustang","Bartees Strange"
"2021-08-04 09:15",127600,"What's on the TV?","Blackaby"
"2021-08-04 09:19",218533,"how will i rest in peace if i'm buried by a highway?//","KennyHoopla"
"2021-08-04 09:23",220586,"When It Breaks","Inhaler"
"2021-08-04 09:23",15681,"Beautiful Faces","Declan McKenna"
"2021-08-04 09:27",220586,"When It Breaks","Inhaler"
"2021-08-04 09:30",196773,"Beautiful Faces","Declan McKenna"
"2021-08-04 09:33",212824,"Happiness In Liquid Form","Alfie Templeman"
"2021-08-04 09:34",14224,"Oh My God - Single Version","Boniface"
"2021-08-04 09:40",11807,"If You’re Too Shy (Let Me Know)","The 1975"
"2021-08-04 09:40",196591,"Oh My God - Single Version","Boniface"
"2021-08-04 09:44",222747,"When It Breaks","Inhaler"
"2021-08-04 09:48",223897,"Ice Cream Sundae","Inhaler"
"2021-08-04 12:50",296542,"Who's Your Money On? (Plastic House)","Inhaler"
"2021-08-04 12:56",322947,"Rock 'n' Roll Star - Remastered","Oasis"
"2021-08-04 13:01",308280,"Shakermaker - Remastered","Oasis"
"2021-08-04 13:05",276667,"Live Forever - Remastered","Oasis"
"2021-08-04 13:10",268000,"Up In The Sky - Remastered","Oasis"
"2021-08-04 13:16",377400,"Columbia - Remastered","Oasis"
"2021-08-04 13:21",283787,"Supersonic - Remastered","Oasis"
"2021-08-04 13:25",257813,"Bring It On Down - Remastered","Oasis"
"2021-08-04 13:30",289147,"Cigarettes & Alcohol - Remastered","Oasis"
